# timestamp tx ty tz qx qy qz qw
1403636728.963555574 -2.340807 5.127110 -0.331292 0.145554 0.796417 0.111577 0.576268
1403636729.013555527 -2.325174 5.108802 -0.324295 0.140471 0.796537 0.109159 0.577824
1403636729.063555717 -2.308226 5.090584 -0.318111 0.135905 0.796309 0.107516 0.579535
1403636729.113555431 -2.290345 5.073730 -0.314347 0.131946 0.796388 0.105158 0.580774
1403636729.163555622 -2.272401 5.054759 -0.311279 0.129156 0.797119 0.103730 0.580654
1403636729.213555574 -2.262609 5.030673 -0.303770 0.127639 0.798552 0.101361 0.579439
1403636729.263555765 -2.244447 5.010222 -0.302793 0.127240 0.799324 0.098063 0.579029
1403636729.313555479 -2.227368 4.992894 -0.303789 0.126122 0.799658 0.097252 0.578950
1403636729.363555670 -2.208291 4.971776 -0.304205 0.125616 0.799664 0.095916 0.579274
1403636729.413555622 -2.195068 4.952771 -0.314349 0.124756 0.799238 0.095947 0.580042
1403636729.463555574 -2.174944 4.932701 -0.313435 0.124403 0.799224 0.095664 0.580184
1403636729.513555527 -2.157570 4.912993 -0.312210 0.124133 0.799332 0.095114 0.580184
1403636729.563555717 -2.136282 4.890810 -0.308621 0.124282 0.799664 0.094341 0.579820
1403636729.613555431 -2.119390 4.871012 -0.303541 0.124266 0.800178 0.094062 0.579159
1403636729.663555622 -2.097762 4.848699 -0.296267 0.124569 0.800503 0.093707 0.578702
1403636729.713555574 -2.080601 4.821585 -0.302310 0.125729 0.800433 0.092959 0.578669
1403636729.763555765 -2.059343 4.799280 -0.295080 0.125944 0.801609 0.093512 0.576903
1403636729.813555479 -2.044647 4.773233 -0.285383 0.126732 0.802730 0.093150 0.575227
1403636729.863555670 -2.028340 4.749708 -0.285542 0.126784 0.804396 0.093570 0.572816
1403636729.913555622 -2.015858 4.724243 -0.277132 0.128424 0.805187 0.092048 0.571584
1403636729.963555574 -1.997646 4.699460 -0.279555 0.128041 0.806230 0.092923 0.570057
1403636730.013555527 -1.979922 4.676593 -0.277824 0.128995 0.807042 0.091940 0.568850
1403636730.063555717 -1.960012 4.653598 -0.277730 0.128950 0.807598 0.091619 0.568123
1403636730.113555431 -1.939864 4.633579 -0.273955 0.128422 0.808071 0.091203 0.567636
1403636730.163555622 -1.921134 4.610091 -0.275634 0.129025 0.807887 0.090398 0.567890
1403636730.213555574 -1.903771 4.587421 -0.277879 0.128484 0.808680 0.090959 0.566794
1403636730.263555765 -1.885663 4.564217 -0.281494 0.128187 0.808753 0.090813 0.566780
1403636730.313555479 -1.868419 4.542897 -0.286016 0.129073 0.808251 0.088975 0.567587
1403636730.363555670 -1.850642 4.520234 -0.291640 0.128924 0.808607 0.088712 0.567154
1403636730.413555622 -1.824151 4.498519 -0.287230 0.128190 0.809683 0.089487 0.565661
1403636730.463555574 -1.823483 4.465377 -0.285504 0.128723 0.811782 0.088599 0.562664
1403636730.513555527 -1.796781 4.451010 -0.285760 0.128291 0.814042 0.088797 0.559457
1403636730.563555717 -1.779476 4.431968 -0.275680 0.128772 0.816556 0.087486 0.555878
1403636730.613555431 -1.774226 4.409139 -0.269196 0.129606 0.818288 0.086507 0.553284
1403636730.663555622 -1.763676 4.389181 -0.264322 0.129978 0.819106 0.085830 0.552091
1403636730.713555574 -1.753482 4.369328 -0.257309 0.129974 0.819551 0.085452 0.551490
1403636730.763555765 -1.746924 4.350410 -0.246393 0.129787 0.820259 0.085858 0.550417
1403636730.813555479 -1.736859 4.330906 -0.238176 0.129418 0.820511 0.085733 0.550147
1403636730.863555670 -1.731266 4.312524 -0.225430 0.130968 0.820721 0.083947 0.549743
1403636730.913555622 -1.724621 4.294108 -0.215831 0.133292 0.820611 0.081011 0.549789
1403636730.963555574 -1.726197 4.272132 -0.216884 0.136467 0.819389 0.077241 0.551373
1403636731.013555527 -1.720718 4.257578 -0.209279 0.139760 0.817866 0.073220 0.553354
1403636731.063555717 -1.716480 4.243062 -0.204215 0.143472 0.813996 0.068441 0.558697
1403636731.113555431 -1.711752 4.231043 -0.197378 0.145671 0.809689 0.066375 0.564604
1403636731.163555622 -1.710267 4.218376 -0.192094 0.146582 0.806552 0.065681 0.568923
1403636731.213555574 -1.706316 4.209680 -0.187390 0.145519 0.804433 0.067976 0.571919
1403636731.263555765 -1.704187 4.200139 -0.184285 0.143052 0.802892 0.072304 0.574171
1403636731.313555479 -1.695246 4.192553 -0.186342 0.140477 0.802281 0.077079 0.575040
1403636731.363555670 -1.692145 4.184828 -0.185904 0.138258 0.802359 0.080869 0.574948
1403636731.413555622 -1.688794 4.179203 -0.186540 0.135657 0.803379 0.085120 0.573528
1403636731.463555574 -1.685249 4.172321 -0.188402 0.134644 0.802994 0.086657 0.574075
1403636731.513555527 -1.679904 4.166831 -0.193885 0.135789 0.803519 0.085302 0.573273
1403636731.563555717 -1.675728 4.160250 -0.198357 0.138015 0.803354 0.081527 0.573521
1403636731.613555431 -1.669621 4.160340 -0.205311 0.140129 0.802944 0.078750 0.573972
1403636731.663555622 -1.664770 4.155422 -0.211401 0.141421 0.802745 0.076595 0.574225
1403636731.713555574 -1.659773 4.151659 -0.218317 0.141147 0.802683 0.077409 0.574269
1403636731.763555765 -1.654353 4.148392 -0.225270 0.139328 0.803149 0.080036 0.573702
1403636731.813555479 -1.646633 4.146084 -0.236045 0.138127 0.803316 0.081628 0.573534
1403636731.863555670 -1.640177 4.143874 -0.245705 0.136507 0.803682 0.083624 0.573122
1403636731.913555622 -1.634607 4.141854 -0.254511 0.135075 0.803719 0.084720 0.573248
1403636731.963555574 -1.629258 4.142400 -0.264016 0.134795 0.803331 0.084863 0.573836
1403636732.013555527 -1.618000 4.141689 -0.273522 0.133969 0.803227 0.085178 0.574128
1403636732.063555717 -1.611341 4.140704 -0.286310 0.133197 0.802507 0.085812 0.575220
1403636732.113555431 -1.603432 4.140195 -0.300246 0.133232 0.802305 0.085331 0.575565
1403636732.163555622 -1.596150 4.139533 -0.315133 0.132335 0.802425 0.085839 0.575529
1403636732.213555574 -1.588371 4.139669 -0.328093 0.131536 0.801608 0.086544 0.576743
1403636732.263555765 -1.579472 4.138916 -0.341201 0.130132 0.801197 0.087803 0.577443
1403636732.313555479 -1.567805 4.139267 -0.354074 0.130427 0.800703 0.086667 0.578232
1403636732.363555670 -1.556861 4.138580 -0.362775 0.128721 0.801253 0.088942 0.577506
1403636732.413555622 -1.562270 4.133470 -0.369404 0.126019 0.800977 0.093459 0.577772
1403636732.463555574 -1.552704 4.123806 -0.364258 0.121576 0.800371 0.100225 0.578430
1403636732.513555527 -1.540893 4.121575 -0.366271 0.116135 0.799377 0.107637 0.579589
1403636732.563555717 -1.526022 4.113448 -0.365618 0.112012 0.798079 0.113095 0.581147
1403636732.613555431 -1.525167 4.107558 -0.367344 0.108551 0.796673 0.117165 0.582925
1403636732.663555622 -1.512344 4.099230 -0.366295 0.108325 0.795185 0.116564 0.585114
1403636732.713555574 -1.498232 4.092187 -0.362749 0.110398 0.793970 0.113052 0.587064
1403636732.763555765 -1.483896 4.080517 -0.359194 0.112842 0.793594 0.108804 0.587909
1403636732.813555479 -1.471372 4.069813 -0.350501 0.115466 0.792736 0.104351 0.589362
1403636732.863555670 -1.455839 4.056293 -0.345492 0.116542 0.792638 0.102644 0.589583
1403636732.913555622 -1.484632 4.029835 -0.347594 0.120027 0.792935 0.104769 0.588108
1403636732.963555574 -1.467424 4.013847 -0.344643 0.120686 0.794148 0.103399 0.586577
1403636733.013555527 -1.451471 3.998894 -0.342348 0.120904 0.795888 0.102396 0.584346
1403636733.063555717 -1.428278 3.987974 -0.332568 0.121096 0.797620 0.101613 0.582076
1403636733.113555431 -1.400211 3.980618 -0.336482 0.121055 0.799938 0.100559 0.579080
1403636733.163555622 -1.380684 3.963651 -0.329852 0.119335 0.800172 0.102990 0.578685
1403636733.213555574 -1.360569 3.944204 -0.321124 0.118914 0.801099 0.102657 0.577548
1403636733.263555765 -1.341101 3.925352 -0.313048 0.118119 0.801602 0.103007 0.576951
1403636733.313555479 -1.320682 3.905491 -0.304165 0.119006 0.801890 0.101143 0.576698
1403636733.363555670 -1.299534 3.885030 -0.294860 0.119956 0.803118 0.099005 0.575161
1403636733.413555622 -1.278576 3.865938 -0.283190 0.120581 0.804576 0.096852 0.573356
1403636733.463555574 -1.258703 3.845057 -0.271011 0.122371 0.805385 0.094468 0.572238
1403636733.513555527 -1.240631 3.823455 -0.256792 0.122589 0.806718 0.093793 0.570422
1403636733.563555717 -1.222596 3.802297 -0.245183 0.123160 0.807512 0.092849 0.569329
1403636733.613555431 -1.193022 3.774299 -0.244410 0.122346 0.807964 0.093369 0.568778
1403636733.663555622 -1.175291 3.751496 -0.236432 0.123634 0.808496 0.091762 0.568004
1403636733.713555574 -1.152290 3.733740 -0.222485 0.123319 0.809222 0.091414 0.567094
1403636733.763555765 -1.133295 3.711841 -0.216789 0.122643 0.809439 0.092079 0.566824
1403636733.813555479 -1.118114 3.689168 -0.205366 0.123170 0.810807 0.091117 0.564905
1403636733.863555670 -1.096284 3.666480 -0.201806 0.122964 0.811166 0.090922 0.564466
1403636733.913555622 -1.077240 3.644682 -0.200435 0.121808 0.810715 0.092551 0.565101
1403636733.963555574 -1.059706 3.622569 -0.199090 0.119809 0.809661 0.095517 0.566544
1403636734.013555527 -1.044559 3.597424 -0.196840 0.119422 0.808013 0.096998 0.568723
1403636734.063555717 -1.025896 3.575693 -0.193902 0.119397 0.806475 0.097670 0.570792
1403636734.113555431 -1.007775 3.553299 -0.194570 0.120731 0.805161 0.096869 0.572500
1403636734.163555622 -0.992762 3.525464 -0.194661 0.121014 0.804717 0.097329 0.572986
1403636734.213555574 -0.982508 3.500351 -0.186014 0.121737 0.804416 0.095915 0.573493
1403636734.263555765 -0.969932 3.477092 -0.179543 0.122010 0.804050 0.094568 0.574172
1403636734.313555479 -0.952751 3.453848 -0.173788 0.122867 0.804714 0.092819 0.573344
1403636734.363555670 -0.935948 3.430101 -0.165337 0.123301 0.805483 0.091514 0.572381
1403636734.413555622 -0.917502 3.404827 -0.155784 0.124014 0.806274 0.089617 0.571412
1403636734.463555574 -0.908523 3.381869 -0.145997 0.123768 0.807495 0.088918 0.569848
1403636734.513555527 -0.897182 3.354981 -0.142186 0.123749 0.808317 0.088223 0.568794
1403636734.563555717 -0.837841 3.303491 -0.179892 0.122610 0.806567 0.088898 0.571413
1403636734.613555431 -0.819344 3.282556 -0.169707 0.122594 0.807654 0.087889 0.570036
1403636734.663555622 -0.806622 3.259060 -0.162108 0.121558 0.808919 0.088268 0.568403
1403636734.713555574 -0.793896 3.239442 -0.155803 0.120865 0.809670 0.087954 0.567530
1403636734.763555765 -0.788262 3.214564 -0.147625 0.119650 0.809633 0.088678 0.567728
1403636734.813555479 -0.774756 3.200353 -0.159776 0.119617 0.810246 0.087910 0.566979
1403636734.863555670 -0.761251 3.177765 -0.160336 0.119065 0.810314 0.087354 0.567084
1403636734.913555622 -0.736339 3.169517 -0.155345 0.119627 0.810449 0.084892 0.567146
1403636734.963555574 -0.723564 3.148006 -0.157667 0.119928 0.810505 0.084141 0.567115
1403636735.013555527 -0.710159 3.126593 -0.160728 0.119117 0.810505 0.084871 0.567178
1403636735.063555717 -0.698579 3.105577 -0.164520 0.119395 0.810105 0.084316 0.567772
1403636735.113555431 -0.697355 3.073794 -0.183225 0.119789 0.810066 0.084603 0.567703
1403636735.163555622 -0.686538 3.052741 -0.187076 0.120611 0.810021 0.083559 0.567747
1403636735.213555574 -0.672726 3.031786 -0.180378 0.121707 0.810449 0.082974 0.566988
1403636735.263555765 -0.663854 3.011807 -0.179846 0.123161 0.810994 0.081747 0.566072
1403636735.313555479 -0.653558 2.993256 -0.176974 0.124718 0.811546 0.080996 0.565047
1403636735.363555670 -0.647050 2.974552 -0.170187 0.126136 0.811881 0.080643 0.564302
1403636735.413555622 -0.636912 2.955755 -0.162105 0.126867 0.810744 0.081739 0.565613
1403636735.463555574 -0.631277 2.938051 -0.148861 0.128769 0.809803 0.081934 0.566502
1403636735.513555527 -0.622696 2.920894 -0.137703 0.129589 0.809045 0.083944 0.567103
1403636735.563555717 -0.618139 2.904597 -0.121282 0.130520 0.807895 0.085638 0.568275
1403636735.613555431 -0.614091 2.888795 -0.104047 0.131283 0.807097 0.087405 0.568964
1403636735.663555622 -0.609902 2.873595 -0.087874 0.132298 0.806621 0.089073 0.569145
1403636735.713555574 -0.602661 2.857378 -0.077853 0.133752 0.806933 0.089231 0.568337
1403636735.763555765 -0.599070 2.842246 -0.065198 0.134175 0.807103 0.090859 0.567738
1403636735.813555479 -0.592294 2.823814 -0.062513 0.135476 0.806585 0.090821 0.568171
1403636735.863555670 -0.583518 2.809951 -0.054877 0.135625 0.806141 0.091448 0.568665
1403636735.913555622 -0.575338 2.797751 -0.049334 0.135911 0.805746 0.091416 0.569162
1403636735.963555574 -0.571807 2.783448 -0.043949 0.135648 0.805543 0.092251 0.569377
1403636736.013555527 -0.567224 2.769886 -0.038518 0.133636 0.805391 0.092082 0.570094
1403636736.063555717 -0.564718 2.756151 -0.030458 0.130449 0.805390 0.090955 0.571014
1403636736.113555431 -0.579173 2.748281 -0.019993 0.126725 0.805284 0.087771 0.572498
1403636736.163555622 -0.573927 2.736338 -0.011156 0.121405 0.804674 0.084826 0.574948
1403636736.213555574 -0.542151 2.766570 0.008396 0.114688 0.805398 0.077134 0.576395
1403636736.263555765 -0.515789 2.789658 0.026758 0.109222 0.805961 0.070002 0.577579
1403636736.313555479 -0.527832 2.754230 0.080048 0.103212 0.808355 0.070897 0.575225
1403636736.363555670 -0.521595 2.744065 0.074590 0.098745 0.807808 0.068806 0.577028
1403636736.413555622 -0.517295 2.731522 0.085168 0.094912 0.808340 0.066999 0.577139
1403636736.463555574 -0.513379 2.717986 0.091666 0.089629 0.808697 0.068265 0.577335
1403636736.513555527 -0.512624 2.696512 0.093099 0.084238 0.808920 0.071353 0.577461
1403636736.563555717 -0.509101 2.683416 0.097338 0.079734 0.809070 0.073267 0.577650
1403636736.613555431 -0.490966 2.673767 0.097077 0.076510 0.808913 0.074793 0.578111
1403636736.663555622 -0.484927 2.660648 0.098120 0.074638 0.808527 0.074707 0.578906
1403636736.713555574 -0.479867 2.646525 0.098260 0.073008 0.808300 0.075150 0.579374
1403636736.763555765 -0.480105 2.627904 0.105733 0.071630 0.809444 0.075332 0.577923
1403636736.813555479 -0.467272 2.609506 0.105981 0.070082 0.808590 0.075098 0.579337
1403636736.863555670 -0.459466 2.582842 0.110173 0.069285 0.808160 0.074625 0.580093
1403636736.913555622 -0.442228 2.562579 0.113473 0.068508 0.809082 0.074788 0.578878
1403636736.963555574 -0.431964 2.539051 0.115159 0.068879 0.809261 0.072067 0.578929
1403636737.013555527 -0.425503 2.520384 0.112327 0.070167 0.809469 0.068299 0.578940
1403636737.063555717 -0.418737 2.494386 0.101609 0.071171 0.808964 0.064499 0.579959
1403636737.113555431 -0.406905 2.477111 0.098614 0.072891 0.808430 0.060071 0.580964
1403636737.163555622 -0.397813 2.454825 0.092304 0.072518 0.808614 0.058179 0.580948
1403636737.213555574 -0.400537 2.427933 0.095345 0.072308 0.808872 0.056475 0.580783
1403636737.263555765 -0.391461 2.406732 0.088481 0.072842 0.809253 0.053395 0.580476
1403636737.313555479 -0.384848 2.388212 0.082498 0.071660 0.810706 0.053057 0.578623
1403636737.363555670 -0.375829 2.366156 0.075459 0.071587 0.811797 0.051075 0.577280
1403636737.413555622 -0.385461 2.349519 0.034237 0.069965 0.813512 0.051633 0.575010
1403636737.463555574 -0.375018 2.323642 0.036010 0.069558 0.814972 0.050286 0.573109
1403636737.513555527 -0.370830 2.302560 0.038315 0.068222 0.816034 0.050606 0.571729
1403636737.563555717 -0.362665 2.281231 0.037554 0.068801 0.816586 0.048622 0.571043
1403636737.613555431 -0.364840 2.258193 0.066337 0.069949 0.817202 0.046369 0.570209
1403636737.663555622 -0.368006 2.246148 0.081194 0.071892 0.818071 0.042950 0.568987
1403636737.713555574 -0.363237 2.228359 0.088358 0.073819 0.818869 0.040153 0.567796
1403636737.763555765 -0.356547 2.210136 0.094431 0.075167 0.819009 0.038006 0.567564
1403636737.813555479 -0.350543 2.192761 0.102133 0.076931 0.819200 0.035858 0.567192
1403636737.863555670 -0.345973 2.177460 0.113131 0.078152 0.819137 0.034794 0.567183
1403636737.913555622 -0.344534 2.164376 0.126940 0.078578 0.819210 0.034496 0.567037
1403636737.963555574 -0.341965 2.154642 0.147957 0.079317 0.819061 0.034349 0.567158
1403636738.013555527 -0.345436 2.143020 0.167288 0.079704 0.818799 0.035205 0.567430
1403636738.063555717 -0.343589 2.133207 0.186607 0.079849 0.818963 0.036344 0.567100
1403636738.113555431 -0.347431 2.124553 0.205918 0.078410 0.818479 0.039728 0.567772
1403636738.163555622 -0.345596 2.115655 0.224408 0.078355 0.817736 0.041247 0.568741
1403636738.213555574 -0.345663 2.106955 0.239152 0.077890 0.817156 0.043458 0.569474
1403636738.263555765 -0.343489 2.098976 0.253686 0.078578 0.817061 0.044143 0.569463
1403636738.313555479 -0.344006 2.092377 0.267936 0.078742 0.817076 0.045288 0.569329
1403636738.363555670 -0.342886 2.085378 0.279554 0.079856 0.817195 0.045787 0.568963
1403636738.413555622 -0.350805 2.077415 0.291014 0.080352 0.817450 0.046407 0.568477
1403636738.463555574 -0.351174 2.071655 0.299792 0.081734 0.817463 0.048026 0.568126
1403636738.513555527 -0.352047 2.065795 0.303716 0.085143 0.817786 0.049734 0.567013
1403636738.563555717 -0.390333 2.069014 0.319283 0.090806 0.818135 0.052204 0.565406
1403636738.613555431 -0.383994 2.060765 0.321099 0.096937 0.818259 0.054891 0.563953
1403636738.663555622 -0.387579 2.058479 0.318291 0.104201 0.817444 0.058986 0.563426
1403636738.713555574 -0.391621 2.055700 0.314781 0.112759 0.815913 0.063369 0.563522
1403636738.763555765 -0.394777 2.055408 0.313235 0.121872 0.812904 0.068785 0.565334
1403636738.813555479 -0.392647 2.056499 0.311000 0.132024 0.809664 0.073543 0.567103
1403636738.863555670 -0.394778 2.056832 0.306313 0.143186 0.805842 0.078601 0.569156
1403636738.913555622 -0.399800 2.060648 0.298339 0.154671 0.802884 0.084187 0.569532
1403636738.963555574 -0.400269 2.064773 0.290491 0.167297 0.799685 0.089136 0.569710
1403636739.013555527 -0.403229 2.069137 0.280397 0.180530 0.796096 0.094611 0.569814
1403636739.063555717 -0.408398 2.071623 0.266327 0.193717 0.792872 0.100663 0.568941
1403636739.113555431 -0.398560 2.112615 0.258281 0.202720 0.790464 0.107671 0.567872
1403636739.163555622 -0.401186 2.119761 0.245207 0.212507 0.788436 0.118843 0.564877
1403636739.213555574 -0.405439 2.131555 0.233939 0.222532 0.785341 0.130281 0.562802
1403636739.263555765 -0.400535 2.143304 0.215199 0.231713 0.782579 0.142605 0.559949
1403636739.313555479 -0.399403 2.154648 0.197492 0.240337 0.779581 0.155423 0.557077
1403636739.363555670 -0.385897 2.161047 0.190611 0.248384 0.776715 0.168120 0.553855
1403636739.413555622 -0.336178 2.187069 0.196701 0.257143 0.774264 0.177149 0.550464
1403636739.463555574 -0.333589 2.198342 0.185074 0.266173 0.770993 0.187161 0.547442
1403636739.513555527 -0.333446 2.208932 0.176354 0.276356 0.767737 0.194322 0.544469
1403636739.563555717 -0.321836 2.215648 0.173606 0.285731 0.763908 0.199234 0.543239
1403636739.613555431 -0.318411 2.225031 0.168732 0.294183 0.760696 0.202897 0.541878
1403636739.663555622 -0.321290 2.247174 0.172831 0.300236 0.759567 0.205226 0.539257
1403636739.713555574 -0.319539 2.257015 0.161516 0.305277 0.757053 0.208222 0.538814
1403636739.763555765 -0.318207 2.267086 0.157371 0.310750 0.755062 0.208146 0.538508
1403636739.813555479 -0.312479 2.286872 0.152625 0.314116 0.753573 0.208826 0.538377
1403636739.863555670 -0.309097 2.304852 0.138474 0.316433 0.752931 0.209399 0.537696
1403636739.913555622 -0.308950 2.318713 0.111400 0.317579 0.751996 0.210123 0.538046
1403636739.963555574 -0.307588 2.331883 0.101494 0.317857 0.751730 0.211134 0.537858
1403636740.013555527 -0.304003 2.345534 0.086356 0.317508 0.752178 0.211812 0.537171
1403636740.063555717 -0.302368 2.357585 0.075292 0.316084 0.752796 0.212814 0.536749
1403636740.113555431 -0.298950 2.369670 0.059556 0.313650 0.753314 0.215171 0.536510
1403636740.163555622 -0.296356 2.383379 0.045345 0.310627 0.754461 0.217883 0.535562
1403636740.213555574 -0.292868 2.397250 0.028630 0.307157 0.755100 0.220716 0.535503
1403636740.263555765 -0.290320 2.410525 0.012562 0.304541 0.756067 0.222636 0.534838
1403636740.313555479 -0.287813 2.423810 -0.005055 0.303670 0.755218 0.221459 0.537015
1403636740.363555670 -0.285696 2.436143 -0.023099 0.303500 0.754917 0.219016 0.538535
1403636740.413555622 -0.283444 2.446163 -0.042168 0.304590 0.754181 0.215811 0.540242
1403636740.463555574 -0.281324 2.457772 -0.062758 0.305129 0.754395 0.212915 0.540789
1403636740.513555527 -0.278360 2.468593 -0.082266 0.305047 0.753017 0.210820 0.543569
1403636740.563555717 -0.275395 2.479929 -0.101260 0.304152 0.753008 0.210275 0.544293
1403636740.613555431 -0.273104 2.487321 -0.116572 0.303196 0.753177 0.209378 0.544938
1403636740.663555622 -0.269560 2.498350 -0.132297 0.303705 0.753866 0.207235 0.544521
1403636740.713555574 -0.257436 2.502478 -0.144204 0.303980 0.754942 0.205428 0.543560
1403636740.763555765 -0.251735 2.506134 -0.155172 0.303081 0.756822 0.204986 0.541611
1403636740.813555479 -0.243086 2.520825 -0.163549 0.302255 0.757345 0.203496 0.541903
1403636740.863555670 -0.236474 2.531620 -0.176680 0.301589 0.757083 0.203240 0.542737
1403636740.913555622 -0.231670 2.538106 -0.188953 0.298940 0.757186 0.205711 0.543127
1403636740.963555574 -0.224386 2.548748 -0.204752 0.295577 0.757063 0.209837 0.543560
1403636741.013555527 -0.220133 2.552381 -0.219134 0.290612 0.758019 0.216095 0.542453
1403636741.063555717 -0.212014 2.563178 -0.237033 0.287393 0.757892 0.222321 0.541829
1403636741.113555431 -0.208277 2.566871 -0.255161 0.287584 0.756644 0.225595 0.542119
1403636741.163555622 -0.189687 2.525810 -0.248488 0.290776 0.754371 0.227908 0.542616
1403636741.213555574 -0.188784 2.528877 -0.268307 0.296085 0.751607 0.227503 0.543749
1403636741.263555765 -0.180536 2.531708 -0.293214 0.302141 0.749120 0.225250 0.544786
1403636741.313555479 -0.172797 2.527735 -0.305848 0.307485 0.747876 0.222443 0.544659
1403636741.363555670 -0.163691 2.528231 -0.331510 0.313223 0.748493 0.219340 0.541793
1403636741.413555622 -0.126286 2.542157 -0.363493 0.317198 0.749624 0.215901 0.539293
1403636741.463555574 -0.116436 2.543599 -0.387144 0.320492 0.751147 0.214983 0.535580
1403636741.513555527 -0.108299 2.545236 -0.408300 0.323832 0.754257 0.213298 0.529842
1403636741.563555717 -0.099252 2.546163 -0.427697 0.328283 0.755180 0.209540 0.527282
1403636741.613555431 -0.092469 2.550713 -0.443365 0.328036 0.757589 0.211101 0.523343
1403636741.663555622 -0.084040 2.553780 -0.459443 0.328276 0.758407 0.211227 0.521955
1403636741.713555574 -0.076298 2.557832 -0.472592 0.327748 0.758250 0.212285 0.522086
1403636741.763555765 -0.068163 2.563061 -0.484555 0.326154 0.757368 0.214072 0.523633
1403636741.813555479 -0.060309 2.568857 -0.495783 0.323926 0.756687 0.216131 0.525152
1403636741.863555670 -0.053082 2.575100 -0.507495 0.320880 0.755994 0.218876 0.526880
1403636741.913555622 -0.049288 2.580673 -0.518140 0.317578 0.756284 0.221506 0.527365
1403636741.963555574 -0.042380 2.586947 -0.533480 0.313273 0.757017 0.225111 0.527362
1403636742.013555527 -0.041133 2.587099 -0.542424 0.310036 0.758973 0.227263 0.525537
1403636742.063555717 -0.035784 2.592435 -0.559558 0.308417 0.761302 0.226586 0.523409
1403636742.113555431 -0.037433 2.597204 -0.573227 0.308765 0.764349 0.223077 0.520260
1403636742.163555622 -0.037543 2.603457 -0.585619 0.310036 0.766095 0.218975 0.518677
1403636742.213555574 -0.036167 2.596403 -0.600230 0.311322 0.766303 0.216391 0.518684
1403636742.263555765 -0.044343 2.602520 -0.616207 0.312747 0.766334 0.211638 0.519741
1403636742.313555479 -0.046171 2.607244 -0.624313 0.311766 0.765377 0.210092 0.522361
1403636742.363555670 -0.046433 2.612284 -0.633188 0.311315 0.763189 0.209145 0.526198
1403636742.413555622 -0.050908 2.617763 -0.635880 0.309603 0.761282 0.209167 0.529948
1403636742.463555574 -0.052450 2.623917 -0.640935 0.308794 0.759893 0.208756 0.532569
1403636742.513555527 -0.057020 2.630187 -0.641919 0.307520 0.759285 0.208847 0.534135
1403636742.563555717 -0.059637 2.637223 -0.645882 0.306700 0.758955 0.208414 0.535244
1403636742.613555431 -0.064618 2.643995 -0.645619 0.305324 0.758047 0.209137 0.537033
1403636742.663555622 -0.067507 2.651264 -0.650219 0.304470 0.756762 0.209479 0.539193
1403636742.713555574 -0.072698 2.658908 -0.651303 0.303310 0.755569 0.209437 0.541530
1403636742.763555765 -0.075825 2.666128 -0.660487 0.302229 0.754784 0.209616 0.543157
1403636742.813555479 -0.080713 2.672793 -0.665293 0.301604 0.754087 0.209625 0.544468
1403636742.863555670 -0.083328 2.679381 -0.677858 0.301307 0.753605 0.208564 0.545706
1403636742.913555622 -0.089462 2.700425 -0.681425 0.301453 0.753233 0.207594 0.546508
1403636742.963555574 -0.090830 2.707245 -0.697118 0.302569 0.752925 0.207596 0.546315
1403636743.013555527 -0.094520 2.711862 -0.710008 0.304484 0.753612 0.208400 0.543992
1403636743.063555717 -0.095330 2.718672 -0.729435 0.308772 0.755539 0.207797 0.539111
1403636743.113555431 -0.096803 2.723919 -0.746886 0.314273 0.759044 0.206048 0.531628
1403636743.163555622 -0.097625 2.731209 -0.765623 0.319510 0.763847 0.203811 0.522410
1403636743.213555574 -0.114142 2.733196 -0.794367 0.323886 0.766910 0.202670 0.515627
1403636743.263555765 -0.119240 2.742357 -0.807755 0.326428 0.771002 0.202837 0.507796
1403636743.313555479 -0.120465 2.745109 -0.821941 0.329172 0.772033 0.202108 0.504740
1403636743.363555670 -0.125385 2.755997 -0.832236 0.331658 0.772067 0.200942 0.503525
1403636743.413555622 -0.131328 2.766999 -0.840229 0.333054 0.771453 0.201055 0.503499
1403636743.463555574 -0.139265 2.781570 -0.846422 0.333092 0.769161 0.202422 0.506425
1403636743.513555527 -0.146520 2.797861 -0.855633 0.332530 0.767095 0.204486 0.509091
1403636743.563555717 -0.162709 2.811753 -0.866485 0.331792 0.763948 0.206651 0.513413
1403636743.613555431 -0.172505 2.829896 -0.878684 0.329199 0.761950 0.210435 0.516505
1403636743.663555622 -0.175423 2.860885 -0.901514 0.327369 0.760207 0.211880 0.519636
1403636743.713555574 -0.186388 2.880592 -0.914803 0.325300 0.757798 0.215465 0.522970
1403636743.763555765 -0.197991 2.900364 -0.929408 0.324480 0.754616 0.219729 0.526295
1403636743.813555479 -0.210067 2.920039 -0.946142 0.326620 0.751974 0.221804 0.527880
1403636743.863555670 -0.212751 2.921431 -0.968426 0.328580 0.748068 0.223039 0.531679
1403636743.913555622 -0.224636 2.939465 -0.987458 0.329358 0.745556 0.227025 0.533038
1403636743.963555574 -0.236706 2.957559 -1.008022 0.330054 0.743362 0.229921 0.534429
1403636744.013555527 -0.235126 2.993256 -1.025960 0.332330 0.742095 0.230675 0.534454
1403636744.063555717 -0.267823 3.003158 -1.021417 0.334063 0.742425 0.236033 0.530561
1403636744.113555431 -0.283255 3.042975 -1.053653 0.336954 0.740624 0.238232 0.530268
1403636744.163555622 -0.295806 3.062806 -1.080095 0.340023 0.738521 0.240865 0.530053
